PlaceID,FacilityName,Latitude,Longitude,StreetAddress,City,County,ZipCode,RegionalWaterBoard,OperationalYear,ShutdownYear,DataSource,CADDID,Year,MilkCows,DryCows,OldHeifers,YoungHeifers,OldCalves,YoungCalves,BeefCattle,TotalHerdSize,MilkCowsHerdSizeRefCode,NonMilkingCattleHerdSizeRefCode,LabeledAsDairy
706046,K & R Blount Dairy,37.4854,-121.0033,624 Ruble Road,Crows Landing,Stanislaus,95313,5S,2022,NaN,AgSTAR,11312,2023,1240,200,400,400,100,0,0,2340,1,1,1
706055,Haringa Dairy,37.5481,-120.7273,14842 East Keyes Road,Denair,Stanislaus,95316,5S,#N/A,#N/A,#N/A,11313,2023,1627,251,0,0,100,0,0,1978,1,1,1
706056,Machado and Sons Dairy,37.5511,-120.7784,11706 East Keyes Road,Denair,Stanislaus,95316,5S,#N/A,#N/A,#N/A,11314,2023,665,105,240,200,95,95,0,1400,1,1,1
706057,Ahlem Farms Vista II,37.5451,-120.7646,5719 Merriam Road,Denair,Stanislaus,95316,5S,#N/A,#N/A,#N/A,11315,2023,0,200,0,0,0,0,0,200,2c,3a,0
706058,Antonio Mendes Dairy,37.5196112,-120.7828569,5730 East Monte Vista Avenue,Denair,Stanislaus,95316,5S,#N/A,#N/A,#N/A,12022,2023,0,0,0,0,0,0,0,0,2a,2a,0
706059,Ahlem Farms Vista,37.5371,-120.7748,6401 East Taylor Road,Denair,Stanislaus,95316,5S,2024,NaN,DDRDP,11316,2023,2500,343,920,760,305,0,0,4828,1,1,1
706060,Antonio and Maria Alberto Dairy,37.6166,-120.7735,11737 Blue Gum Road,Hickman,Stanislaus,95323,5S,#N/A,#N/A,#N/A,11317,2023,950,150,300,500,250,200,0,2350,1,1,1
706061,John Jorge Dairy,37.5893,-120.829,3107 Berkeley Avenue,Hughson,Stanislaus,95326,5S,#N/A,#N/A,#N/A,11318,2023,0,0,0,0,0,0,0,0,2a,2a,0
706062,Berkeley Almond Ranch,37.551,-120.8326,8730 Keyes Road,Hughson,Stanislaus,95326,5S,#N/A,#N/A,#N/A,11319,2023,0,0,0,0,0,0,0,0,2a,2a,0
706063,Pete Postma Dairy #2,37.6673,-120.8519,1439 Albers Road,Modesto,Stanislaus,95357,5S,#N/A,#N/A,#N/A,11320,2023,1150,173,650,625,175,50,0,2823,1,1,1
706064,Pete Postma Dairy #1,37.6626,-120.8433,1412 Albers Road,Modesto,Stanislaus,95357,5S,#N/A,#N/A,#N/A,11321,2023,0,0,0,125,0,0,0,125,1,1,0
706065,F & M Areias Dairy,37.6573,-120.8479,1030 Albers Road,Modesto,Stanislaus,95357,5S,#N/A,#N/A,#N/A,11322,2023,350,50,50,100,40,40,0,630,3a,3a,1
706083,Omlin Heifer Ranch,37.592622,-121.095016,3231  Baker Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,12023,2023,0,0,0,0,0,0,0,0,2a,3g,0
706084,Diamond O Dairy,37.599,-121.0942,2743 Baker Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11323,2023,400,70,120,120,50,0,0,760,1,1,1
706087,Carl Ott & Sons Dairy,37.6037,-121.094,2437 Baker Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11324,2023,0,0,0,0,0,0,0,0,2a,2a,0
706088,"Wyeth Dairy, Inc.",37.6814,-121.129,7319 Beckwith Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11325,2023,584,60,245,245,80,0,0,1214,1,1,1
706090,Durrer Dairy,37.6813,-121.1568,8861 Beckwith Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11326,2023,495,75,280,240,100,100,0,1290,1,1,1
706091,Blue Star Dairy,37.6598,-121.0919,5254 Blue Gum Avenue,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11327,2023,850,144,300,300,0,0,0,1594,1,1,1
706093,Live Oak Dairy E,37.1666,-121.0093,8450 CA-33,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11328,2023,1000,200,375,375,150,0,0,2100,1,1,1
706094,John & Nicole Santos Dairy #2,37.2137,-121.0183,5245 South Hwy 33,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11329,2023,510,0,0,0,0,0,0,510,1,1,1
706095,JB Dairy,37.1301,-120.9489,10860 South Ingomar Grade Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11330,2023,600,75,0,0,0,0,0,675,1,1,1
706097,Skiff Ranch,37.8715,-121.0141,24323 East Skiff Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,11331,2023,0,150,350,250,0,0,0,750,1,1,0
706099,Pires Dairy Farms,37.2658,-120.9842,1622 Kniebes Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11332,2023,3110,425,177,0,109,0,0,3821,1,1,1
706100,Bartelink Dairy,37.8508,-121.0544,12475 South Van Allen Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,11333,2023,785,75,300,250,100,90,0,1600,1,1,1
706101,Tony & Fatima Garcia Dairy,37.6236,-121.1124,6419 California Avenue,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11334,2023,630,150,300,150,200,70,0,1500,1,1,1
706102,Golden Sierra Jerseys Dairy,38.2037,-122.7466,10855 South Van Allen Road,Escalon,San Joaquin,95320,5S,#N/A,#N/A,#N/A,11904,2023,0,0,0,0,0,0,0,0,2a,3g,0
706103,Andrew Zylstra Dairy #2,37.5252,-121.0321,7801 Carpenter,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11681,2023,0,0,0,0,0,0,0,0,1,1,0
706104,Hidden Valley Dairy,37.2762,-120.9854,870 Kniebes Road,Gustine,Merced,95322,5S,2026,NaN,DDRDP,11335,2023,2060,345,720,850,302,0,0,4277,1,1,1
706106,Midland Farms,37.5822839,-121.0327373,3831 South Carpenter Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,12024,2023,0,0,0,0,0,0,0,0,2a,2e,0
706107,Silva Brothers Dairy #3,37.9172,-121.0024,5601 Escalon-Bellota Road,Farmington,San Joaquin,95230,5S,#N/A,#N/A,#N/A,11336,2023,250,50,160,160,50,50,0,720,1,1,1
706108,Double M Family Farms LLC,37.939506,-120.993049,26250 East Groves Road,Farmington,San Joaquin,95230,5S,#N/A,#N/A,#N/A,12025,2023,0,0,0,0,0,0,45,45,1,1,0
706109,A & J Dairy,37.143267,-121.023715,29558 Marshall Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,12026,2023,0,0,0,0,0,0,0,0,2a,2a,0
706110,Machado Dairy Farms #4,37.941,-120.9908,26298 Groves Road,Farmington,San Joaquin,95230,5S,#N/A,#N/A,#N/A,11337,2023,715,1,0,0,0,0,0,716,1,1,1
706111,River Oak Dairy,37.9247,-120.9476,29770 CA-4,Farmington,San Joaquin,95230,5S,#N/A,#N/A,#N/A,11338,2023,1500,200,300,500,100,0,0,2600,1,1,1
706113,Jose V. Silveira Dairy,37.1351,-121.0022,10652 Newsom Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11339,2023,1568,312,210,240,259,291,0,2880,1,1,1
706114,Frank Azevedo II Dairy,37.2095,-121.0476,30998 Pfitzer Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11340,2023,600,90,200,200,80,0,0,1170,1,1,1
706115,Silva Brothers Dairy #2,38.2216,-121.1714,25723 North Elliot Road,Galt,San Joaquin,95632,5S,#N/A,#N/A,#N/A,11341,2023,170,10,0,0,0,0,0,180,1,1,1
706116,Rego Dairy #1,37.199367,-121.044923,30747 West Snyder Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,12027,2023,0,0,0,0,0,0,0,0,2a,2a,0
706117,Silva & Silva Dairy,37.243489,-121.008749,28753 West Sullivan Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,12028,2023,0,0,0,0,0,0,0,0,2a,2e,0
706118,Luis Luis Heifers,37.2065,-121.0275,29960 Snyder Road,Gustine,Merced,95322,5S,#N/A,#N/A,#N/A,11342,2023,0,0,350,100,0,0,0,450,1,1,0
706119,Live Oak Dairy B,37.4117,-120.8739,21334 American Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11343,2023,630,90,0,0,0,0,0,720,1,1,1
706120,Countyline LLC,37.5261,-120.666,15453 East Monte Vista Ave,Denair,Stanislaus,95316,5S,#N/A,#N/A,#N/A,11344,2023,1926,286,112,0,250,0,0,2574,1,1,1
706121,Toledo Dairy,38.2267,-121.1706,26222 North Elliott Road,Galt,San Joaquin,95632,5S,#N/A,#N/A,#N/A,11345,2023,575,1,100,215,106,130,0,1127,1,1,1
706122,Ahlem Farms Partnership,37.4119,-120.9269,24093 West American Avenue,Hilmar,Merced,95324,5S,2024,NaN,DDRDP,11346,2023,3000,450,700,700,550,550,0,5950,1,1,1
706123,U-BAR Dairy,38.2337,-121.1819,11100 East Liberty Road,Galt,San Joaquin,95632,5S,#N/A,#N/A,#N/A,11347,2023,0,0,0,350,0,0,0,350,1,1,0
706124,Vierra Heifer Ranch (Formerly Vierra Dairy Farms #4),37.4122,-120.9508,25511 West American Avenue,Hilmar,Merced,95322,5S,#N/A,#N/A,#N/A,11348,2023,0,0,380,0,0,0,0,380,1,1,0
706125,California Dairy Farms (CDF) Hilmar (formerly River Rock Ranches LLC),37.4114,-120.8153,18128 American Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11349,2023,1200,212,200,300,0,0,0,1912,1,1,1
706126,Larry B. Peterson Dairy,37.4116,-120.8718,21189 American Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11350,2023,1119,210,339,0,0,0,0,1668,1,1,1
706127,Dean and Olivia Shepherd Dairy,37.4139,-120.8976,22646 American Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11351,2023,0,0,0,0,0,0,0,0,2b,2b,0
706128,Joe Egli and Sons Dairy,37.4194,-120.8828,21810 West August Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11352,2023,260,25,59,43,25,57,0,469,1,1,1
706129,CMA Livestock #2,37.4192,-120.9215,23970 West August Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11353,2023,391,121,296,210,0,91,0,1109,1,1,1
706130,MI-Valley Heifer Ranch,37.4229,-120.83618,19254  August Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,12029,2023,0,0,120,60,15,0,0,195,2c,3a,0
706131,Valentine Dairy,37.4042,-120.8622,20717 Bloss Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11354,2023,0,0,394,412,0,0,0,806,1,1,0
706132,CMC Jerseys LLC,37.4046,-120.9084,23204 Bloss Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11355,2023,0,494,0,0,0,0,0,494,1,1,0
706133,Joe Gomes Dairy #2,37.4047,-120.9169,23701 Bloss Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11356,2023,0,0,0,153,148,0,0,301,1,1,0
706134,Bill R Sousa Dairy,37.3922,-120.9587,7126 Central Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11357,2023,0,0,198,0,0,0,0,198,2c,3a,0
706135,Martins Bros Dairy,37.3776,-120.9595,6041 Central Avenue,Hilmar,Merced,95324,5S,#N/A,#N/A,#N/A,11358,2023,1639,253,740,600,300,30,0,3562,1,1,1
706136,Castelanelli Bros Dairy,38.0902,-121.322,401 West Armstrong Road,Lodi,San Joaquin,95242,5S,2004,2021,AgSTAR,11359,2023,0,0,0,0,0,0,0,0,1,1,0
706138,Woods Dairy,38.1082,-121.3508,14250 Devries Road,Lodi,San Joaquin,95240,5S,#N/A,#N/A,#N/A,11360,2023,233,45,92,96,44,62,0,572,3a,3a,1
706139,Frank Chaves & Sons Dairy #1,38.1016,-121.1554,13080 East Harney Lane,Lodi,San Joaquin,95240,5S,#N/A,#N/A,#N/A,11361,2023,470,90,140,150,30,0,0,880,1,1,1
706140,Frank Chaves & Sons Dairy #2,38.1026,-121.1689,12021 East Harney Lane,Lodi,San Joaquin,95240,5S,#N/A,#N/A,#N/A,11362,2023,200,0,20,0,50,0,0,270,1,1,1
706142,JJJ Dairy,38.0818,-121.2227,7575 North Live Oak Road,Lodi,San Joaquin,95240,5S,#N/A,#N/A,#N/A,11363,2023,0,0,25,20,0,0,0,45,1,1,0
706143,De Snayer Dairy,38.1961,-121.4173,23243 North Rond Road,Lodi,San Joaquin,95242,5S,#N/A,#N/A,#N/A,11364,2023,1580,300,300,300,275,240,0,2995,1,1,1
706159,Frank Teicheira & Son Dairy,37.7052,-121.239,27607 South Airport Way,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,11365,2023,0,0,0,0,0,0,0,0,1,1,0
706160,Kisst Dairy #2,37.7448,-121.2496,23400 South Airport Way,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,11366,2023,0,0,70,75,0,0,0,145,1,1,0
706161,John & Lisa Botelho Dairy,37.866044,-121.253041,10378 South Airport Way,Manteca,San Joaquin,95336,5S,#N/A,#N/A,#N/A,12030,2023,0,0,0,0,0,0,0,0,2a,2a,0
706163,Betschart & Sons Dairy Inc,37.7708324,-121.1803165,20675 South Austin Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,12031,2023,0,0,0,0,0,0,0,0,2a,2a,0
706165,J. Meneses & Sons Dairy,37.8233,-121.1546,12477 Jameson Road,Manteca,San Joaquin,95336,5S,#N/A,#N/A,#N/A,11367,2023,0,0,0,0,0,0,0,0,2b,2b,0
706168,Bettencourt & Borges Dairy,37.812,-121.1747,10700 East Louise Avenue,Manteca,San Joaquin,95336,5S,#N/A,#N/A,#N/A,11368,2023,0,0,0,0,0,0,0,0,2b,2b,0
706169,JM Machado Sisters Feedlot,37.8116,-121.1534,12700 East Louise Avenue,Manteca,San Joaquin,95336,5S,#N/A,#N/A,#N/A,11726,2023,0,0,0,0,0,0,0,0,2a,2a,0
706171,Van Groningen & Sons,37.8128,-121.1461,13293 East Louise Avenue,Manteca,San Joaquin,95336,5S,#N/A,#N/A,#N/A,11369,2023,0,20,50,600,0,0,0,670,1,1,0
706172,Melvin D. Luis Dairy,37.7737,-121.2428,20454 South Oleander Avenue,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,11370,2023,0,0,0,0,0,0,0,0,2b,2b,0
706173,Gerrit Hofman Dairy,37.7197,-121.2475,4820 Perrin Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,11371,2023,1000,120,300,250,250,250,0,2170,1,1,1
706174,F & S Brasil Dairy #2,37.7066,-121.2325,6052 Trahern Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,11372,2023,72,69,72,54,24,18,0,309,1,1,1
706175,Frank Borges Heifer Ranch #2,37.6955,-121.2289,28533 Two Rivers Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,11373,2023,0,0,590,0,0,0,0,590,1,1,0
706178,Raymond M. & Sue Quaresma Dairy,37.7155,-121.231,26290 S Union Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,11374,2023,2500,400,1125,875,500,0,0,5400,1,1,1
706179,Quaresma Ranch,37.7285,-121.2383,24897 South Union Road,Manteca,San Joaquin,95337,5S,#N/A,#N/A,#N/A,11375,2023,0,0,0,0,0,0,0,0,2a,2a,0
706182,J M Dairy,37.820956,-121.136077,14230 East French Camp Road,Ripon,San Joaquin,95366,5S,#N/A,#N/A,#N/A,12032,2023,0,0,0,0,0,0,0,0,2a,2e,0
706186,Manuel & Jeannette Borges Dairy #2,37.8933,-121.0985,17463 East Gawne Road,Stockton,San Joaquin,95215,5S,#N/A,#N/A,#N/A,11376,2023,270,40,115,115,20,50,0,610,1,1,1
706189,Manuel & Maria Silva Dairy,37.9375,-121.1248,15420 East Hwy 4,Stockton,San Joaquin,95215,5S,#N/A,#N/A,#N/A,11377,2023,0,0,400,300,0,0,0,700,1,1,0
706190,J & M Silveira Dairy,37.915,-121.1429,5710 South Jack Tone Road,Stockton,San Joaquin,95215,5S,#N/A,#N/A,#N/A,11378,2023,0,0,0,0,0,0,0,0,2b,2b,0
706192,A. B. Brazil Dairy,37.8786,-121.0878,18338 East Mariposa Road,Stockton,San Joaquin,95215,5S,#N/A,#N/A,#N/A,11379,2023,550,75,75,85,120,75,0,980,1,1,1
706285,Arnaldo P. & Maria E. Avila Dairy,37.6136,-121.1432,8178 Paradise Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11380,2023,500,85,150,150,60,0,0,945,1,1,1
706299,Former Double S Ranch,37.5733,-121.0235,2007 West Redwood Road,Modesto,Stanislaus,95351,5S,#N/A,#N/A,#N/A,11381,2023,0,0,0,0,0,0,0,0,2a,2b,0
706302,Willem Postma Dairy,37.6862846,-120.917567,3348  Santa Fe Ave,Modesto,Stanislaus,95357,5S,#N/A,#N/A,#N/A,12033,2023,0,0,0,0,0,0,0,0,2a,2a,0
706306,Willem Postma Dairy #2,37.6849,-120.9169,3250 Santa Fe Avenue,Modesto,Stanislaus,95357,5S,#N/A,#N/A,#N/A,11382,2023,400,0,0,0,0,0,0,400,1,1,1
706310,Borba Dairy,37.5801,-121.029,4118 West Service Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11383,2023,0,0,0,420,40,0,0,460,1,1,0
706316,Ed Machado Dairy,37.5648,-121.1405,5015 Shiloh Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11384,2023,320,0,0,0,0,350,0,670,1,1,1
706318,Manuel Morris Dairy,37.5879,-121.1385,3647 Shiloh Road,Modesto,Stanislaus,95351,5S,#N/A,#N/A,#N/A,11385,2023,1400,150,300,150,500,200,0,2700,1,1,1
706324,"W-D Ranch, Inc.",37.6353,-121.1047,249 Texas Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11386,2023,0,0,50,75,0,0,0,125,1,1,0
706328,Tony Morris Dairy,37.5416,-121.0405,6506 Vivian Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11387,2023,1700,350,420,460,400,420,0,3750,1,1,1
706338,Manuel Soares and Sons Dairy,37.5355,-121.048,7018 Vivian Road,Modesto,Stanislaus,95351,5S,#N/A,#N/A,#N/A,11388,2023,0,230,360,245,140,0,0,975,1,1,0
706341,Raymond Alamo Dairy,37.5858,-121.0485,3505 Vivian Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11389,2023,0,0,0,0,0,0,0,0,1,1,0
706343,Morris Jersey Girls Dairy,37.5884,-121.0482,3299 Vivian Road,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11390,2023,0,20,80,70,40,0,0,210,1,1,0
706344,Joe Meirinho and Son Dairy,37.5909,-121.0601,3354 West Whitmore Avenue,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11391,2023,984,81,0,0,125,0,0,1190,1,1,1
706345,Joe Meirinho Heifer Ranch,37.5912,-121.0216,1900 West Whitmore Avenue,Modesto,Stanislaus,95358,5S,#N/A,#N/A,#N/A,11727,2023,0,0,130,135,0,0,0,265,1,1,0
706375,Live Oak Dairy C,37.3485,-121.0492,25719 Hale Road,Newman,Stanislaus,95360,5S,#N/A,#N/A,#N/A,11392,2023,600,75,500,0,0,0,0,1175,1,1,1
706383,Monster Dairy,37.3446,-121.0149,1054 Lundy Road,Newman,Stanislaus,95360,5S,#N/A,#N/A,#N/A,11393,2023,450,63,236,208,65,58,0,1080,1,1,1
706384,Lopes Family Dairy,37.3473,-121.0037,25912 McClintock Road,Newman,Stanislaus,95360,5S,#N/A,#N/A,#N/A,11394,2023,760,110,280,150,145,140,0,1585,3a,3a,1
706386,Silva Ranch,37.3009,-121.0597,2512 Shiells Road,Newman,Stanislaus,95360,5S,#N/A,#N/A,#N/A,11728,2023,0,0,450,120,0,0,0,570,1,1,0
706387,Antone L Gomes and Sons Dairy,37.333,-121.0188,519 East Stuhr Road,Newman,Stanislaus,95360,5S,#N/A,#N/A,#N/A,11395,2023,585,50,45,170,45,72,0,967,1,1,1
706388,Formerly: Westside Holsteins,37.3447,-121.0263,807 Villa Manucha Road,Newman,Stanislaus,95360,5S,#N/A,#N/A,#N/A,11396,2023,0,0,0,0,0,0,0,0,2b,2e,0
706391,Brum De Visser Dairy,37.7033,-120.8482,4500 Albers Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11397,2023,0,0,0,0,0,0,0,0,1,1,0
706392,Manuel Furtado Dairy #2,37.7255,-120.7901,11070 Alvarado Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11398,2023,0,0,0,0,0,0,0,0,2b,2b,0
706394,Ardis Farms,37.7151,-120.8242,9402 Alvarado Road,Oakdale,Stanislaus,95761,5S,#N/A,#N/A,#N/A,11399,2023,0,0,0,0,0,0,0,0,2a,2c,0
706395,Bond Road,37.7304,-120.7899,11043 Bond Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11729,2023,0,0,0,0,920,0,10,930,1,1,0
706396,Clinton Dairy,37.8002413,-120.887494,11119  Cleveland,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,12034,2023,0,0,0,0,0,0,0,0,2a,2e,0
706397,Crane Villa Dairy,37.735,-120.8802,6624 Crane Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11400,2023,600,100,75,0,0,0,0,775,1,1,1
706398,6-X Dairy #2,37.7434,-120.8617,1940 Kaufman Rd,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11401,2023,460,65,335,180,350,0,0,1390,1,1,1
706400,Manuel Furtado Dairy #1,37.7186,-120.7748,5507 Ellenwood Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11402,2023,0,0,0,0,0,0,0,0,2b,2b,0
706401,W. J. Dairy #1,37.7546,-120.7729,12142 Fogarty Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11403,2023,0,0,250,500,250,0,0,1000,1,1,0
706402,Langworth Dairy,37.7169,-120.8939,5306 Langworth Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11404,2023,470,100,30,0,75,130,0,805,1,1,1
706403,KB Dairy #2,37.7159,-120.895,5237 Langworth Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11405,2023,0,0,0,0,0,0,0,0,1,1,0
706405,DeSimas & Bairos Dairy,37.6984,-120.8173,4000 Oakdale-Waterford Highway,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11406,2023,0,0,0,800,0,0,0,800,2c,3a,0
706406,Crane Villa Heifers,37.7304,-120.8899,5732 Patterson Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11730,2023,0,100,250,550,0,0,0,900,1,1,0
706407,Dykzeul Dairy,37.778,-120.8907,5831 River Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11407,2023,0,0,0,0,0,0,0,0,2a,2a,0
706408,Fmr: Nelson Silveira Dairy,37.7276,-120.8121,6133 Smith Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11408,2023,0,0,0,0,0,0,0,0,2a,2c,0
706410,Former Manuel G Raulino Dairy,37.7422,-120.8208,9625 Warnerville Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11409,2023,0,0,0,0,0,0,0,0,2a,2a,0
706413,Manuel Furtado Dairy #3,37.7236,-120.7826,11530 Alvarado Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11410,2023,0,0,0,40,0,0,0,40,2c,3a,0
706414,J & T Kisst 2009 Irrevocable Trust DBA Paradise Dairy,37.7007,-120.8594,4206 Bentley Road,Oakdale,Stanislaus,95361,5S,#N/A,#N/A,#N/A,11411,2023,0,0,0,0,0,0,0,0,1,1,0
706415,Diniz-Teixeira Facility,37.5061,-121.1048,2254 Eucalyptus Avenue,Patterson,Stanislaus,95363,5S,#N/A,#N/A,#N/A,11412,2023,0,0,0,0,0,0,0,0,2b,2c,0
706416,"Azevedo Dairy, Inc.",37.5138,-121.1293,1343 Magnolia Avenue,Patterson,Stanislaus,95363,5S,#N/A,#N/A,#N/A,11413,2023,460,48,38,0,68,0,0,614,1,1,1
706420,Jose Soares Dairy #4,37.4127,-120.9488,9207 American Avenue,Hilmar,Stanislaus,95324,5S,#N/A,#N/A,#N/A,11414,2023,900,0,1074,112,0,0,0,2086,1,1,1
706421,John Zylstra Dairy,37.4628,-120.9672,3307 South Blaker Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11415,2023,250,20,30,50,15,35,0,400,1,1,1
706422,Sousa Heifer Ranch,37.4859,-120.9674,737 South Blaker Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11416,2023,0,0,200,50,0,0,0,250,2c,3a,0
706423,Ed Hirdes Dairy,37.4741,-120.9672,2131 South Blaker Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11417,2023,0,0,0,0,0,0,0,0,2a,2a,0
706424,DeMatos Dairy/NNRS Dairy,37.4837,-120.9696,931 South Blaker Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11418,2023,745,95,80,96,62,59,0,1137,1,1,1
706427,McFarlane Farms,37.4489,-120.8661,1424 W Bradbury Rd,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11419,2023,0,0,0,0,0,0,0,0,2a,2b,0
706429,Santos Dairy,37.4502078,-120.875149,2307  Bradbury Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,12035,2023,0,0,0,0,0,0,0,0,2a,2e,0
706431,Carlos Estacio & Sons Dairy,37.4487,-120.9501,8930 West Bradbury Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11420,2023,175,35,15,0,0,0,0,225,3a,3a,1
706435,S. A. S. Dairy #2,37.4484,-120.9942,12712 West Bradbury Road,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11421,2023,338,58,53,43,48,93,0,633,1,1,1
706447,Live Oak Dairy G,37.4949,-120.9854,730 Bystrum Rd,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11422,2023,1200,150,100,0,0,0,0,1450,1,1,1
706449,John Verissimo Dairy,37.4343,-120.9679,6125 South Central Avenue,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11423,2023,0,66,211,0,0,0,0,277,1,1,0
706450,Double Cross Dairy,37.4285,-120.9586,7110 South Central Avenue,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11424,2023,0,0,0,0,0,0,0,0,1,1,0
706451,Staas Dairy #2,39.063,-121.4874,3748 Virginia Road,Wheatland,Yuba,95692,5S,#N/A,#N/A,#N/A,11425,2023,0,400,100,0,0,0,0,500,1,1,0
706453,Double Cross Dairy #4,37.437,-120.9573,6030 South Central Avenue,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11426,2023,0,0,150,0,0,0,0,150,1,1,0
706454,King Dairy,37.4419,-120.9582,5524 South Central Avenue,Turlock,Stanislaus,95380,5S,#N/A,#N/A,#N/A,11427,2023,276,32,44,70,22,8,0,452,1,1,1
706455,"Staas Farms, Inc.",39.0857,-121.4891,4501 Virginia Road,Marysville,Yuba,95901,5S,#N/A,#N/A,#N/A,11428,2023,0,0,0,500,0,0,0,500,1,1,0
706456,Luis Dairy,39.1439,-121.5236,6519 Griffith Avenue,Marysville,Yuba,95901,5S,#N/A,#N/A,#N/A,11429,2023,0,0,0,0,0,0,0,0,2b,2b,0
